,SupplierUniqueCatalogueNumber,BrandName,Generic,Manufacturer,Description,Dosage,Form,PackSize,PackSizeUnits,ProductType,RequiresRx,TaxName,IsTaxExempt,IsTaxIncluded,TaxPercent,PricePerPackage,CatalogTag,Status,PointsAccumulation
,1MGE0006721,Vyas Nimbadi Churna,,Chemco Plastic Industries Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006722,Guapha Ayurveda Balarishta,,Ayursun Pharma,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006723,Pravek Procure Tablet,,Syndicate Life Sciences Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006724,Dabur Irmedadi Tail,,Amar Overseas,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006725,Zorb-D3 Soft Gelatin Capsule,,Kadion Pharma,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006726,Beneficiale Liquid,,Kailash Ayurveda Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006727,JMD Medico Furacol-C Cream,,Ericure Remedies Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006728,Lama Dashmularist,,Reckitt Benckiser,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006729,Allerin Tablet,,Aadar Herbals,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006730,Diclowin Carbofast Multi Pain Relief Spray,,Afflatus Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006731,Ashtanga Kesya Scalp Care Ayurvedic Hair Wash,,Entero Healthcare Solutions Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006732,Adtrol-HD Tablet,,Clementia Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006733,Surago D3 Chewable Tablet,,Alva Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006734,Afflatus Clear and Cure Ointment,,Galaxus Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006735,Vitacip Capsule,,Kerala Naturals,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006736,Sily 140mg Tablet,,Pravek Kalp Herbal Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006737,Caltia Tablet,,Asmed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006738,Unjha Mahanarayan Tail,,Dew Drops Lab,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006739,HealthVit Natural Vasaka (Adhatoda) Powder,,Orchid Chemicals & Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006740,Minmin D3 Sachet,,Nutrabuff Nutraceutcials,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006741,RiteBite Max Protein Active Bar,,Olympus Life Sciences,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006742,Unjha Dhatupaushtik Churna,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006743,Cckal Capsule,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006744,Osta D3 Oral Drops,,Shree Baidyanath Ayurved Bhawan Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006745,Fultos NF Tablet,,Shree Baidyanath Ayurved Bhawan Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006746,Pravek Sutsekhar Ras 300mg Tablet,,Hegde and Hegde Pharmaceutical LLP,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006747,Kairali Spazyme Capsule,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006748,Amulya Sudha,,Sirona Hygiene Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006749,Herbal Hills Daruhaldi Powder,,Torrent Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006750,Guapha Ayurveda Diagistine Tonic,,Shree Dhootapapeshwar Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006751,Alna Care Finger Splint,,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006752,Protobex Plus Syrup,,Vyas Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006753,Fabbox Okra Chips,,Alkem Laboratories Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006754,Nervecap Capsule,,Charak Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006755,Bonansa Tablet,,Abbott,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006756,Diovol Plus Forte  Suspension,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006757,Agufer Tablet,,1Mile Healthcare,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006758,Duestom Gel,,Intas Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006759,Zymosaf Drop,,Salve Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006760,Diabnerve Tablet,,Curador Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006761,Femina XT Tablet,,JMD Medico,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006762,Sparvita Caplet,,Gupta Ayurvedic Pharmacy Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006763,Energy Z Powder,,Asarva Lifescience Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,103,,Available,1
,1MGE0006764,Himalaya Liv. 52 Tablet,,Curatio Healthcare India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006765,Bon DK 60K Capsule,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006766,Dabur Brahmi Vati,,Group Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006767,Vizylac Rich Capsule,,Franco-Indian Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006768,Dabur Sitopaladi Churna,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006769,Sri Sri Tattva Chyawanprash,,Systopic Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006770,Sri Sri Tattva Liv-ON 500mg Tablet,,Pulse Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006771,Volitra Plus Gel,,VASU Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006772,Rubired Tablet,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006773,Himalaya Wellness Footcare Cream,,Aristo Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006774,Fdc D3 60K Tablet,,Menarini India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006775,Candy Cop Foaming Toothpaste,,Rostrumed Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006776,Charak Extrammune Tablet,,FDC Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006777,Colicaid Syrup,,Vaidrishi Laboratories,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006778,AloFrut Kiwi Aloevera Juice,,Akcent Healthcare,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006779,Vyas Divya Rasayan Churna,,Asterism Pharmaceuticals Pvt  Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006780,Himalaya Wellness Green Tea Sachet,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006781,Dr. Vaidya's Rumox Pain Balm,,Harasha Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006782,So Sweet Stevia Liquid,,Akumentis Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006783,Dhootapapeshwar Shankha Vati,,Zero Enthalpy Labs Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006784,Lupizyme Plus Syrup,,Shree Dhootapapeshwar Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006785,Moyzen Moisturising Liquid,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006786,Kerala Ayurveda Tussnil Syrup,,Divisa Herbal Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006787,Vyas Gokshuradi Churn,,Aareen Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006788,Vasu Dazzle Oil,,Dr Ortho Ayurvedic,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006789,Vighan Forte Tablet,,Vitromed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006790,Indian Herbal Valley Sunthee (Ginger Powder),,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006791,Kerala Ayurveda Kanakasavam,,Tenshi Lifecare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006792,Polycrol Antacid Gel,,Sorich Organics Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006793,Livamino Sachet,,Salve Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006794,Tricobal OD Tablet,,Mezzone Remedies Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006795,Kerala Ayurveda Lohasavam,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006796,Dermocalm Lotion,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006797,Meghdoot Medhavi Brahmi Syrup,,Foregen Healthcare Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006798,Charak Zzowin Tablet,,Atrey Pharmaceuticals,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006799,Brinton A-FFV-N95 Airo Fresh Flat Fold Type Respirator Face Mask with Valve,,Litstick International,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006800,D F O  Nano Gel,,Tynor Orthotics Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006801,Kerala Ayurveda Asokarishtam,,Panacea Biotec Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006802,RiteBite Max Protein Active Bar,,Dr Batra Positive Health Products Limited,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006803,Nuromark-OD Tablet,,Reckitt Benckiser,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006804,Tansukh Chirayta Churna,,Naturell India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006805,Kerala Ayurveda Thamboola Rasayanam,,Vitromed Healthcare,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006806,DV 2K Capsule,,Cipla Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006807,Nurogrand-OD Soft Gelatin Capsule,,Surprise Foods,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006808,Kerala Ayurveda Kokilakshakam Kwath,,PMV Nutrient Products Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006809,Baidyanath Chandraprabha Bati,,Ban Labs,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006810,Lutisight Multivitamin & Multimineral Syrup,,Decent Healthcare,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006811,Dr Batra's Conditioner Enriched With Amla,,Butterfly Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006812,Nokifer Tablet,,Shilpex Pharmysis,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006813,Checal Tablet,,Charak Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006814,Unjha Mahamash Tail,,Curatio Healthcare India Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006815,Bontas Capsule,,Litstick International,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006816,Vitro Naturals Aloe Hand Wash,,Unjha Ayurvedic Pharmacy,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006817,M-Lyka Capsule,,Dr Batra Positive Health Products Limited,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006818,RiteBite Max Protein Bar,,Estragen Pharma,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006819,Afflatus Brainotus Brain Tonic,,Intas Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006820,Esverol Capsule,,Alnacare Ortho,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006821,Chicco Gentle Body Wash and Shampoo,,Wellsa Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006822,Swadeshi Rajahpravartanee Vati,,Ayursun Pharma,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006823,Calmopic Tablet,,Alna Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006824,Ruchika Face Protector Mask,,Strassenburg Pharmaceuticals.Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006825,"Vaadi Herbals Value Pack of Refreshing Fruit Face Pack With Apple, Lemon & Cucumber",,BestoChem Formulations  India  Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006826,Heyday Natural Sanitary Napkins with Wings,,Juggat Pharma,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006827,D3-Health 800IU Oral Drops,,Afflatus Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006828,Dr Batra's Moisturizing Face Wash,,Mebio Labs Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006829,Elix Pain Relief Gel,,Piramal Enterprises Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006830,TripleACal Tablet,,Gupta Ayurvedic Pharmacy Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006831,Phosite D3 Soft Gelatin Capsule,,Indian Remedies,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006832,Diovol Oral Solution,,Repellers India LLP,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006833,Lencevit XT  Tablet,,Lupin Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006834,Tansukh Laxmivilas Ras (Nardiya),,Healthy Karma Foods Private Limited,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006835,Tansukh Karela Churna,,Endow Business System Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006836,Baidyanath (Jhansi) Arvindasava,,Kenn Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006837,Regen G Tablet,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006838,Lydia Soft Gelatin Capsule,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006839,Stfer XT Tablet,,Torrent Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006840,Addprime D3 Tablet,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006841,Teafloor Chai,,Sanofi India  Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006842,Week -D3 Tablet,,Jenburkt Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006843,Sysfol -Activ Capsule,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006844,Phuntooz Water Melon Seeds,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006845,SB Cal Tablet,,Sriveda Sattva Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006846,Dermicool Prickly Heat Powder 150gm (with Free Dettol Cool Soap 75gm),,Meyer Organics Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006847,Amron Xamax Wrist Wrap,,Apex Laboratories Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006848,Immunit Tablet,,Isha Surgical,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006849,Rilistiff Powerful Pain Reliever,,Redcliffe Hygiene private limited,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006850,V D3 Capsule,,Nutrilife India Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006851,Ibvital Syrup,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006852,Oregut Capsule,,Serum Institute Of India Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006853,Mewar Impex Kalonji Powder,,Strides shasun Ltd,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006854,Loycoral-D Soft Gelatin Capsule,,Abbott,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006855,Recruise-D3 Soft Gelatin Capsule,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006856,Gut OK Dry Syrup,,Redcliffe Hygiene private limited,,,,,,consumer health,No,GST,No,Yes,0,104,,Available,1
,1MGE0006857,Diavit Plus Capsule,,Reckitt Benckiser,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006858,Sri Sri Tattva Triphala 500mg Tablet,,Himalaya Drug Company,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006859,Uprise-D3 2K Soft Gelatin Capsule,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006860,Himalaya Wellness Pain Balm Strong,,Axiom Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006861,Thermokind -F Dental Gel,,Dabur India Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006862,Bonshine 60 K Soft Gelatin Capsule,,Swadeshi Ayurved,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006863,Himalaya Liv.52 HB Capsule,,AN Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006864,Met-Neurobion Capsule,,Healthyways Pharmaceuticals pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006865,Khadi Meghdoot Hand Sanitizer,,Mankind Pharma Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006866,Sensur Rub Ointment,,Alchem Phytoceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006867,Prostonil Capsule,,Cadomed Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006868,Jiva Papaya Shampoo,,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006869,Himalaya Geriforte Syrup,,Kerala Ayurveda Limited,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006870,Sri Sri Tattva Kushmandaka Rasayana,,Tansukh Herbals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006871,Senquel Foaming Medicaled Oral Gel,,Medcalifornia Scientific Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006872,Khadi Herbal Hand Sanitizer,,Indchemie Health Specialities Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006873,Swadeshi Garlic pills,,Grandcure Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006874,Ossopan D Tablet,,3M India Limited,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006875,Dhootapapeshwar Yogaraj Guggul,,Elsker lifescience Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006876,Charak Alsarex Tablet,,Ozone Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006877,B 29 Syrup,,Litstick International,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006878,Radcal-60k Soft Gelatin Capsule,,Krishna's Herbal & Ayurveda,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006879,Albunil Tablet,,Dukes Lab,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006880,Charak Pigmento Ointment,,Dr. JRK‘s Research and  Pharmaceuticals Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006881,Nurokind Forte Tablet,,Zovaitalia Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006882,Darolac Powder 2GM,,Akesiss Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006883,Thermokind -F Dental Gel,,Abbott,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006884,Meghdoot Maha Bhringraj Oil,,West-Coast Pharmaceutical Works Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006885,Charak Spasma Syrup,,Kailash Ayurveda Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006886,Indian Remedies Pilesar Capsule,,Cadell Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006887,Diovol Oral Solution,,Nutrilife India Pvt. Ltd.,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006888,Tansukh Ajmodadi Churna,,Lloyd Healthcare Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006889,Dibitox Capsule,,Ayursun Pharma,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006890,Axiom Triphla  Juice,,Meyer Organics Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006891,Sun-D3 60K Soft Gelatin Capsule,,Bonitas Life Science Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006892,Sri Nature Ayur Triphala Tablet,,Kailash Ayurveda Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006893,Jusgo Spray,,Piramal Enterprises Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006894,Axiom Mukti Gold Blue Aloevera Gel,,Abbott,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006895,Dr Batra's Acne Clear Face Wash,,Chicco Baby Products,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006896,PB 60K Soft Gelatin Capsule,,Pebble Pharmaceutical,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006897,Sri Sri Tattva Jvara Keerti Vati 500mg,,Maneesh Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006898,Supamove Cream,,Kailash Ayurveda Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006899,Carmozyme NXG Syrup,,Shree Baidyanath Ayurved Bhawan (P)Limited (Jhansi),,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006900,Cyfolac Forte Capsule,,Vanguard Therapeutics Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006901,Pravek Safrakt Syrup,,Litstick International,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006902,Healthgenie FM 101 Premium Quality Washable & Reusable Double Layered Cloth Face Mask,,ThatsPersonal,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006903,Solumiks Plantacid Syrup,,Aurel Biolife,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006904,BMD-Preg Tablet,,Alna Biotech Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006905,Densia Forte Tablet,,Maxamus Pharma Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006906,Enzoblend Capsule,,Aurel Biolife,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006907,Picrid Syrup,,Divisa Herbal Care Pvt Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006908,Evera Cream,,A2 Organics,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
,1MGE0006909,Antarth Topical Anti Arthritic Ointment,,Cadila Pharmaceuticals Ltd,,,,,,consumer health,No,GST,No,Yes,0,105,,Available,1
